assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
131903818,22678719,Francolinus francolinus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Francolinus,francolinus,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Stable,Global
131904182,22678728,Francolinus pondicerianus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Francolinus,pondicerianus,,,,"(Gmelin, 1789)",Least Concern,,3.1,Stable,Global
131904485,22678944,Coturnix coturnix,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Coturnix,coturnix,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
131907747,22679889,Anser anser,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anser,anser,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
131908564,22679893,Anser indicus,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anser,indicus,,,,"(Latham, 1790)",Least Concern,,3.1,Decreasing,Global
131924602,22690103,Columba palumbus,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Columba,palumbus,,,,"Linnaeus, 1758",Least Concern,,3.1,Increasing,Global
131927771,22692081,Anthropoides virgo,ANIMALIA,CHORDATA,GRUIFORMES,AVES,GRUIDAE,Anthropoides,virgo,,,,"Linnaeus, 1758",Least Concern,,3.1,Increasing,Global
131940696,22697123,Ardeola ralloides,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,ARDEIDAE,Ardeola,ralloides,,,,"(Scopoli, 1769)",Least Concern,,3.1,Unknown,Global
131943991,22705929,Corvus monedula,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Corvus,monedula,,,,"Linnaeus, 1758",Least Concern,,3.1,Stable,Global
131944731,22705938,Corvus splendens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Corvus,splendens,,,,"Vieillot, 1817",Least Concern,,3.1,Stable,Global
131946814,22708156,Cinclus cinclus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CINCLIDAE,Cinclus,cinclus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
131952521,22709308,Ficedula hypoleuca,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Ficedula,hypoleuca,,,,"(Pallas, 1764)",Least Concern,,3.1,Decreasing,Global
131953953,22709675,Erithacus rubecula,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Erithacus,rubecula,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
131957056,22710123,Enicurus scouleri,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Enicurus,scouleri,,,,"Vigors, 1832",Least Concern,,3.1,Stable,Global
131960282,22710929,Acridotheres ginginianus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,STURNIDAE,Acridotheres,ginginianus,,,,"(Latham, 1790)",Least Concern,,3.1,Increasing,Global
131973363,22716344,Argya caudata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Argya,caudata,,,,"(Dumont, 1823)",Least Concern,,3.1,Stable,Global
131983125,22718310,Carpospiza brachydactyla,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERIDAE,Carpospiza,brachydactyla,,,,"(Bonaparte, 1850)",Least Concern,,3.1,Stable,Global
131985523,22718546,Anthus trivialis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Anthus,trivialis,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
131988012,22718571,Anthus spinoletta,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Anthus,spinoletta,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
131989275,22718579,Anthus sylvanus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Anthus,sylvanus,,,,"(Blyth, 1845)",Least Concern,,3.1,Stable,Global
131997686,22719770,Euodice malabarica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ESTRILDIDAE,Euodice,malabarica,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
132000123,22720330,Chloris chloris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Chloris,chloris,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
132001079,22720499,Callacanthis burtoni,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Callacanthis,burtoni,,,,"(Gould, 1838)",Least Concern,,3.1,Stable,Global
132001272,22720520,Bucanetes mongolicus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Bucanetes,mongolicus,,,,"(Swinhoe, 1870)",Least Concern,,3.1,Stable,Global
132002882,22720604,Carpodacus rhodochlamys,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Carpodacus,rhodochlamys,,,,"(Brandt, 1843)",Least Concern,,3.1,Stable,Global
132003759,22720884,Emberiza stewarti,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,EMBERIZIDAE,Emberiza,stewarti,,,,"(Blyth, 1854)",Least Concern,,3.1,Stable,Global
132037161,22735909,Ficedula parva,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Ficedula,parva,,,,"(Bechstein, 1792)",Least Concern,,3.1,Increasing,Global
132038252,45111439,Burhinus oedicnemus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,BURHINIDAE,Burhinus,oedicnemus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
132039889,102998555,Alauda arvensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Alauda,arvensis,,,,"Linnaeus, 1758",Least Concern,,3.1,Decreasing,Global
132042070,103766207,Calandrella brachydactyla,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Calandrella,brachydactyla,,,,"(Leisler, 1814)",Least Concern,,3.1,Unknown,Global
132043046,103768539,Calliope pectoralis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Calliope,pectoralis,,,,"(Gould, 1837)",Least Concern,,3.1,Stable,Global
132049858,22678673,Tetraogallus himalayensis,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Tetraogallus,himalayensis,,,,"Gray, 1843",Least Concern,,3.1,Stable,Global
132053220,22680485,Mergus serrator,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Mergus,serrator,,,,"Linnaeus, 1758",Least Concern,,3.1,Stable,Global
132054083,22680492,Mergus merganser,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Mergus,merganser,,,,"Linnaeus, 1758",Least Concern,,3.1,Unknown,Global
132057695,22685441,Alexandrinus krameri,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Alexandrinus,krameri,,,,"(Scopoli, 1769)",Least Concern,,3.1,Increasing,Global
132060894,22690445,Spilopelia senegalensis,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Spilopelia,senegalensis,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Stable,Global
132063215,22692990,Pterocles exustus,ANIMALIA,CHORDATA,PTEROCLIFORMES,AVES,PTEROCLIDAE,Pterocles,exustus,,,,"Temminck, 1825",Least Concern,,3.1,Stable,Global
132066871,22696606,Podiceps auritus,ANIMALIA,CHORDATA,PODICIPEDIFORMES,AVES,PODICIPEDIDAE,Podiceps,auritus,,,,"(Linnaeus, 1758)",Vulnerable,A2abce+3bce+4abce,3.1,Decreasing,Global
132083944,22710023,Saxicoloides fulicatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Saxicoloides,fulicatus,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Stable,Global
132090827,22710864,Sturnia pagodarum,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,STURNIDAE,Sturnia,pagodarum,,,,"(Gmelin, 1789)",Least Concern,,3.1,Unknown,Global
132101885,22712687,Pycnonotus leucotis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PYCNONOTIDAE,Pycnonotus,leucotis,,,,"(Gould, 1836)",Least Concern,,3.1,Decreasing,Global
132102224,22712695,Pycnonotus cafer,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PYCNONOTIDAE,Pycnonotus,cafer,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Increasing,Global
132103832,22713547,Scotocerca inquieta,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,SCOTOCERCIDAE,Scotocerca,inquieta,,,,"(Cretzschmar, 1827)",Least Concern,,3.1,Decreasing,Global
132106786,22715334,Phylloscopus magnirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PHYLLOSCOPIDAE,Phylloscopus,magnirostris,,,,"Blyth, 1843",Least Concern,,3.1,Stable,Global
132118459,22718620,Prunella himalayana,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PRUNELLIDAE,Prunella,himalayana,,,,"(Blyth, 1842)",Least Concern,,3.1,Stable,Global
132118707,22718641,Prunella fulvescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PRUNELLIDAE,Prunella,fulvescens,,,,"(Severtsov, 1873)",Least Concern,,3.1,Stable,Global
132139778,22720441,Linaria cannabina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Linaria,cannabina,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
132140496,22720472,Leucosticte brandti,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Leucosticte,brandti,,,,"Bonaparte, 1851",Least Concern,,3.1,Stable,Global
132182452,22734370,Phylloscopus chloronotus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PHYLLOSCOPIDAE,Phylloscopus,chloronotus,,,,"(Gray & Gray, 1846)",Least Concern,,3.1,Stable,Global
132183740,22734997,Regulus regulus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,REGULIDAE,Regulus,regulus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
132184757,22735082,Trochalopteron lineatum,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Trochalopteron,lineatum,,,,"(Vigors, 1831)",Least Concern,,3.1,Stable,Global
132192232,103773898,Oenanthe oenanthe,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Oenanthe,oenanthe,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
132200296,103883277,Troglodytes troglodytes,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Troglodytes,troglodytes,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
132202551,103892167,Turdus ruficollis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Turdus,ruficollis,,,,"Pallas, 1776",Least Concern,,3.1,Unknown,Global
132202942,105986083,Prunella ocularis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PRUNELLIDAE,Prunella,ocularis,,,,"(Radde, 1884)",Least Concern,,3.1,Stable,Global
132300164,22679886,Anser erythropus,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anser,erythropus,,,,"(Linnaeus, 1758)",Vulnerable,A2bcd+3bcd+4bcd,3.1,Decreasing,Global
132525108,22680398,Aythya marila,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Aythya,marila,,,,"(Linnaeus, 1761)",Least Concern,,3.1,Decreasing,Global
132529366,22680455,Bucephala clangula,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Bucephala,clangula,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
132546308,22694379,Larus ichthyaetus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,ichthyaetus,,,,"Pallas, 1773",Least Concern,,3.1,Increasing,Global
132547071,22694384,Larus brunnicephalus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,brunnicephalus,,,,"Jerdon, 1840",Least Concern,,3.1,Stable,Global
132548687,22694420,Larus ridibundus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,ridibundus,,,,"Linnaeus, 1766",Least Concern,,3.1,Unknown,Global
132554081,22694469,Hydrocoloeus minutus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Hydrocoloeus,minutus,,,,"Pallas, 1776",Least Concern,,3.1,Increasing,Global
132582688,22696599,Podiceps grisegena,ANIMALIA,CHORDATA,PODICIPEDIFORMES,AVES,PODICIPEDIDAE,Podiceps,grisegena,,,,"(Boddaert, 1783)",Least Concern,,3.1,Decreasing,Global
132584321,22696610,Podiceps nigricollis,ANIMALIA,CHORDATA,PODICIPEDIFORMES,AVES,PODICIPEDIDAE,Podiceps,nigricollis,,,,"Brehm, 1831",Least Concern,,3.1,Unknown,Global
132665415,22735929,Larus cachinnans,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,cachinnans,,,,"Pallas, 1811",Least Concern,,3.1,Increasing,Global
134180990,22692053,Leucogeranus leucogeranus,ANIMALIA,CHORDATA,GRUIFORMES,AVES,GRUIDAE,Leucogeranus,leucogeranus,,,,"(Pallas, 1773)",Critically Endangered,A3bcd,3.1,Decreasing,Global
137415441,22718560,Anthus cervinus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Anthus,cervinus,,,,"(Pallas, 1811)",Least Concern,,3.1,Stable,Global
137417893,22718348,Motacilla alba,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Motacilla,alba,,,,"Linnaeus, 1758",Least Concern,,3.1,Stable,Global
137493608,22710886,Sturnus vulgaris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,STURNIDAE,Sturnus,vulgaris,,,,"Linnaeus, 1758",Least Concern,,3.1,Decreasing,Global
137567006,22709707,Cyanecula svecica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Cyanecula,svecica,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
137668645,22712252,Hirundo rustica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Hirundo,rustica,,,,"Linnaeus, 1758",Least Concern,,3.1,Decreasing,Global
137693170,22717434,Eremophila alpestris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Eremophila,alpestris,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
138406063,22693379,Calidris minuta,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Calidris,minuta,,,,"(Leisler, 1812)",Least Concern,,3.1,Increasing,Global
146637675,22693388,Calidris temminckii,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Calidris,temminckii,,,,"(Leisler, 1812)",Least Concern,,3.1,Unknown,Global
152521997,22695028,Elanus caeruleus,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,ACCIPITRIDAE,Elanus,caeruleus,,,,"(Desfontaines, 1789)",Least Concern,,3.1,Stable,Global
152615959,103764950,Carduelis carduelis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Carduelis,carduelis,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
152620862,22680373,Aythya nyroca,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Aythya,nyroca,,,,"(Güldenstädt, 1770)",Near Threatened,A2cd+3cd+4cd,3.1,Decreasing,Global
152671411,22718564,Anthus roseatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Anthus,roseatus,,,,"Blyth, 1847",Least Concern,,3.1,Stable,Global
153819832,22694064,Vanellus leucurus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,CHARADRIIDAE,Vanellus,leucurus,,,,"(Lichtenstein, 1823)",Least Concern,,3.1,Unknown,Global
153842241,62026481,Gelochelidon nilotica,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Gelochelidon,nilotica,,,,"(Gmelin, 1789)",Least Concern,,3.1,Decreasing,Global
153875944,22680247,Spatula clypeata,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Spatula,clypeata,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
153879900,22693862,Charadrius leschenaultii,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,CHARADRIIDAE,Charadrius,leschenaultii,,,,"Lesson, 1826",Least Concern,,3.1,Decreasing,Global
153882797,22680301,Anas acuta,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anas,acuta,,,,"Linnaeus, 1758",Least Concern,,3.1,Decreasing,Global
154250080,22696602,Podiceps cristatus,ANIMALIA,CHORDATA,PODICIPEDIFORMES,AVES,PODICIPEDIDAE,Podiceps,cristatus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
154256374,22692667,Zapornia pusilla,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Zapornia,pusilla,,,,"(Pallas, 1776)",Least Concern,,3.1,Unknown,Global
154269531,22692913,Fulica atra,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Fulica,atra,,,,"Linnaeus, 1758",Least Concern,,3.1,Increasing,Global
154373407,22690419,Streptopelia turtur,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Streptopelia,turtur,,,,"(Linnaeus, 1758)",Vulnerable,A2bcd+3bcd+4bcd,3.1,Decreasing,Global
154424974,22682860,Coracias garrulus,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,CORACIIDAE,Coracias,garrulus,,,,"Linnaeus, 1758",Least Concern,,3.1,Decreasing,Global
154457750,22727811,Streptopelia decaocto,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Streptopelia,decaocto,,,,"Frivaldszky, 1838",Least Concern,,3.1,Increasing,Global
154480081,22718556,Anthus pratensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Anthus,pratensis,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
154492004,22718379,Motacilla citreola,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Motacilla,citreola,,,,"Pallas, 1776",Least Concern,,3.1,Increasing,Global
154494920,22718179,Passer hispaniolensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERIDAE,Passer,hispaniolensis,,,,"(Temminck, 1820)",Least Concern,,3.1,Decreasing,Global
154505853,22696453,Falco columbarius,ANIMALIA,CHORDATA,FALCONIFORMES,AVES,FALCONIDAE,Falco,columbarius,,,,"Linnaeus, 1758",Least Concern,,3.1,Stable,Global
154513104,22693749,Pluvialis squatarola,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,CHARADRIIDAE,Pluvialis,squatarola,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
154525233,22696993,Ardea cinerea,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,ARDEIDAE,Ardea,cinerea,,,,"Linnaeus, 1758",Least Concern,,3.1,Unknown,Global
154560262,22680024,Tadorna tadorna,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Tadorna,tadorna,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
154570382,22694428,Larus genei,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,genei,,,,"Brème, 1839",Least Concern,,3.1,Unknown,Global
154597778,22734803,Oenanthe chrysopygia,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Oenanthe,chrysopygia,,,,"(de Filippi, 1863)",Least Concern,,3.1,Stable,Global
154669637,22693336,Arenaria interpres,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Arenaria,interpres,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
154813652,22695174,Gypaetus barbatus,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,ACCIPITRIDAE,Gypaetus,barbatus,,,,"(Linnaeus, 1758)",Near Threatened,A2cde,3.1,Decreasing,Global
154816177,22697031,Ardea purpurea,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,ARDEIDAE,Ardea,purpurea,,,,"Linnaeus, 1766",Least Concern,,3.1,Decreasing,Global
154915043,22695231,Aegypius monachus,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,ACCIPITRIDAE,Aegypius,monachus,,,,"(Linnaeus, 1766)",Near Threatened,C1,3.1,Decreasing,Global
154998347,22693613,Haematopus ostralegus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,HAEMATOPODIDAE,Haematopus,ostralegus,,,,"Linnaeus, 1758",Near Threatened,A2bc+3b+4bc,3.1,Decreasing,Global
155176891,155155950,Zosterops palpebrosus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ZOSTEROPIDAE,Zosterops,palpebrosus,,,,"(Temminck, 1824)",Least Concern,,3.1,Decreasing,Global
155429274,22735845,Cursorius cursor,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,GLAREOLIDAE,Cursorius,cursor,,,,"(Latham, 1787)",Least Concern,,3.1,Decreasing,Global
155430396,22721012,Emberiza schoeniclus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,EMBERIZIDAE,Emberiza,schoeniclus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
155432370,22720030,Fringilla coelebs,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Fringilla,coelebs,,,,"Linnaeus, 1758",Least Concern,,3.1,Increasing,Global
155436305,22714722,Acrocephalus scirpaceus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ACROCEPHALIDAE,Acrocephalus,scirpaceus,,,,"(Hermann, 1804)",Least Concern,,3.1,Stable,Global
155437845,22718575,Anthus rubescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Anthus,rubescens,,,,"(Tunstall, 1771)",Least Concern,,3.1,Decreasing,Global
155440465,22727969,Himantopus himantopus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,RECURVIROSTRIDAE,Himantopus,himantopus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
155443669,22734747,Iduna pallida,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ACROCEPHALIDAE,Iduna,pallida,,,,"(Ehrenberg, 1833)",Least Concern,,3.1,Stable,Global
155452814,22714751,Acrocephalus stentoreus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ACROCEPHALIDAE,Acrocephalus,stentoreus,,,,"(Ehrenberg, 1833)",Least Concern,,3.1,Stable,Global
155453361,104007058,Alaudala rufescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Alaudala,rufescens,,,,"(Vieillot, 1820)",Least Concern,,3.1,Decreasing,Global
155454429,22678691,Alectoris chukar,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Alectoris,chukar,,,,"(Gray, 1830)",Least Concern,,3.1,Stable,Global
155455024,22717236,Ammomanes cinctura,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Ammomanes,cinctura,,,,"(Gould, 1839)",Least Concern,,3.1,Decreasing,Global
155457360,22680186,Anas platyrhynchos,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anas,platyrhynchos,,,,"Linnaeus, 1758",Least Concern,,3.1,Increasing,Global
155458715,103821389,Anthus richardi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Anthus,richardi,,,,"Vieillot, 1818",Least Concern,,3.1,Stable,Global
155459664,103821527,Anthus similis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Anthus,similis,,,,"Jerdon, 1840",Least Concern,,3.1,Stable,Global
155460986,22697555,Platalea leucorodia,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,THRESKIORNITHIDAE,Platalea,leucorodia,,,,"Linnaeus, 1758",Least Concern,,3.1,Unknown,Global
155464015,22696076,Aquila fasciata,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,ACCIPITRIDAE,Aquila,fasciata,,,,"(Vieillot, 1822)",Least Concern,,3.1,Decreasing,Global
155464885,22696048,Aquila heliaca,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,ACCIPITRIDAE,Aquila,heliaca,,,,"Savigny, 1809",Vulnerable,C2a(ii),3.1,Decreasing,Global
155465940,22697043,Ardea alba,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,ARDEIDAE,Ardea,alba,,,,"Linnaeus, 1758",Least Concern,,3.1,Unknown,Global
155470112,22689328,Athene noctua,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Athene,noctua,,,,"(Scopoli, 1769)",Least Concern,,3.1,Stable,Global
155471018,22693052,Scolopax rusticola,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Scolopax,rusticola,,,,"Linnaeus, 1758",Least Concern,,3.1,Stable,Global
155476219,22694656,Sternula albifrons,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Sternula,albifrons,,,,"(Pallas, 1764)",Least Concern,,3.1,Decreasing,Global
155477521,22697109,Bubulcus ibis,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,ARDEIDAE,Bubulcus,ibis,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
155479195,22720513,Bucanetes githagineus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Bucanetes,githagineus,,,,"(Lichtenstein, 1823)",Least Concern,,3.1,Stable,Global
155480296,22693427,Calidris alpina,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Calidris,alpina,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
155481741,22693464,Calidris falcinellus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Calidris,falcinellus,,,,"(Pontoppidan, 1763)",Least Concern,,3.1,Decreasing,Global
155483722,22689902,Caprimulgus aegyptius,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,CAPRIMULGIDAE,Caprimulgus,aegyptius,,,,"Lichtenstein, 1823",Least Concern,,3.1,Decreasing,Global
155484275,22709936,Cercotrichas galactotes,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Cercotrichas,galactotes,,,,"(Temminck, 1820)",Least Concern,,3.1,Stable,Global
155485165,22727487,Charadrius alexandrinus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,CHARADRIIDAE,Charadrius,alexandrinus,,,,"Linnaeus, 1758",Least Concern,,3.1,Decreasing,Global
155486463,22693770,Charadrius dubius,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,CHARADRIIDAE,Charadrius,dubius,,,,"Scopoli, 1786",Least Concern,,3.1,Stable,Global
